,ent,ent_label
117,Congress,ORG
118,Texas,GPE
119,Congress,ORG
120,State,ORG
121,Texas,GPE
122,Texas,GPE
123,the United States,GPE
124,Texas,GPE
125,Congress,ORG
126,State,ORG
127,Texas,GPE
128,Union,ORG
129,States,GPE
130,Texas,GPE
131,Congress,ORG
132,the third Monday,DATE
133,the present month,DATE
134,the day,DATE
135,first,ORDINAL
136,that day,DATE
137,Texas,GPE
138,State,ORG
139,Congress,ORG
140,State,ORG
141,Texas,GPE
142,States,GPE
143,Congress,ORG
144,republican,NORP
145,Texas,GPE
146,State,ORG
147,two,CARDINAL
148,Republics,GPE
149,America,GPE
150,the United States,GPE
151,the Federal Constitution,ORG
152,Atlantic,LOC
153,Florida,GPE
154,the Del Norte,FAC
155,European,NORP
156,France,GPE
157,Louisiana,GPE
158,the Gulf of Mexico,LOC
159,every year,DATE
160,Texas,GPE
161,Mexico,GPE
162,the United States,GPE
163,American,NORP
164,British,NORP
165,French,NORP
166,Texas,GPE
167,European,NORP
168,Texas,GPE
169,Congress,ORG
170,Mexico,GPE
171,the 6th day of March,DATE
172,Mexican,NORP
173,the United States,GPE
174,Congress,ORG
175,Texas,GPE
176,the United States,GPE
177,Mexico,GPE
178,the United States,GPE
179,Mexico,GPE
180,the Republic of Texas,GPE
181,Mexico,GPE
182,Mexico,GPE
183,Mexico,GPE
184,several months,DATE
185,the United States,GPE
186,Mexico,GPE
187,two,CARDINAL
188,Mexico,GPE
189,the United States,GPE
190,the United States,GPE
191,Texas,GPE
192,Congress,ORG
193,Texas,GPE
194,the United States,GPE
195,Texas,GPE
196,Mexico,GPE
197,Texas,GPE
198,Army,ORG
199,the Del Norte,LOC
200,Texan,NORP
201,Mexican,NORP
202,Gulf,LOC
203,Army,ORG
204,Army,ORG
205,Navy,ORG
206,Texas,GPE
207,Mexico,GPE
208,first,ORDINAL
209,Mexico,GPE
210,two,CARDINAL
211,Republics,GPE
212,Texas,GPE
213,more than nine years,DATE
214,the United States,GPE
215,Europe,LOC
216,Mexico,GPE
217,Mexico,GPE
218,Texas,GPE
219,the past summer,DATE
220,Mexico,GPE
221,Texas,GPE
222,Texas,GPE
223,Mexico,GPE
224,Texas,GPE
225,Mexico,GPE
226,Texas,GPE
227,Mexico,GPE
228,the United States,GPE
229,Texas,GPE
230,two,CARDINAL
231,Mexican,NORP
232,the United States,GPE
233,Mexico,GPE
234,American,NORP
235,American,NORP
236,Mexico,GPE
237,two,CARDINAL
238,5th,ORDINAL
239,"April, 1831",DATE
240,Congress,ORG
241,6th,ORDINAL
242,the United States,GPE
243,Congress,ORG
244,the United States,GPE
245,Mexican,NORP
246,Mexico,GPE
247,two,CARDINAL
248,Houses of Congress,ORG
249,more than eight years,DATE
250,Mexico,GPE
251,the summer of 1838,DATE
252,the Mexican Government,ORG
253,two,CARDINAL
254,"the 11th of April, 1839",DATE
255,American,NORP
256,Mexico,GPE
257,Washington,GPE
258,"the 25th day of August, 1840",DATE
259,eighteen months,DATE
260,"2,026,139.68",MONEY
261,the United States,GPE
262,the Mexican Government,ORG
263,American,NORP
264,"928,627.88",MONEY
265,between three and four millions of dollars,CARDINAL
266,"2,026,139.68",MONEY
267,Mexico,GPE
268,Mexico,GPE
269,the United States,GPE
270,Republic,GPE
271,"the 30th of January, 1843",DATE
272,11th,ORDINAL
273,1839,DATE
274,"the 30th of April, 1843",DATE
275,five years,DATE
276,three months,DATE
277,five years,DATE
278,"the 30th day of April, 1843",DATE
279,"the 30th day of April, 1843",DATE
280,twenty,CARDINAL
281,Seventeen,CARDINAL
282,seven,CARDINAL
283,more than $,MONEY
284,"3,000,000",MONEY
285,the Mexican Government,ORG
286,Mexico,GPE
287,"the 20th day of November, 1843",DATE
288,the United States,GPE
289,the Mexican Government,ORG
290,the United States,GPE
291,one,CARDINAL
292,Europe,LOC
293,Mexico,GPE
294,The United States,GPE
295,first,ORDINAL
296,Congress the Executive,ORG
297,Mexico,GPE
298,Army,ORG
299,Navy,ORG
300,Mexico,GPE
301,many weeks,DATE
302,the month of September,DATE
303,the Mexican Government,ORG
304,Texas,GPE
305,two,CARDINAL
306,the 9th of November,DATE
307,the Mexican Government,ORG
308,March,DATE
309,the United States,GPE
310,two,CARDINAL
311,Republics,GPE
312,the 10th of November,DATE
313,Louisiana,GPE
314,Mexico,GPE
315,two,CARDINAL
316,Mexico,GPE
317,the State of Texas,GPE
318,Mexican,NORP
319,Congress,ORG
320,Congress,ORG
321,Congress,ORG
322,"275,000",MONEY
323,April and July,DATE
324,Mexican,NORP
325,the year 1844,DATE
326,the American Government,ORG
327,the Mexican Government,ORG
328,the United States,GPE
329,the Mexican Government,ORG
330,the United States,GPE
331,Mexico,GPE
332,first,ORDINAL
333,the United States,GPE
334,the State Department,ORG
335,the 9th of November last,DATE
336,the 17th of October,DATE
337,Mexico,GPE
338,"the 20th of September, 1844",DATE
339,Mexico,GPE
340,April and July,DATE
341,Mexico,GPE
342,Treasury,ORG
343,one,CARDINAL
344,Congress,ORG
345,Mexico,GPE
346,the Mexican Government,ORG
347,4th,ORDINAL
348,Washington,GPE
349,the United States,GPE
350,Great Britain,GPE
351,the Oregon Territory,ORG
352,Three,CARDINAL
353,two,CARDINAL
354,London,GPE
355,"the years 1818, 1824",DATE
356,1826,DATE
357,two,CARDINAL
358,Monroe,PERSON
359,Adams,PERSON
360,1818,DATE
361,20th,ORDINAL
362,third,ORDINAL
363,America,GPE
364,the Stony Mountains,LOC
365,ten years,DATE
366,two,CARDINAL
367,two,CARDINAL
368,1824,DATE
369,1818,DATE
370,1826,DATE
371,"6, 1827",DATE
372,third,ORDINAL
373,20th,ORDINAL
374,1818,DATE
375,"the 20th of October, 1828",DATE
376,twelve months,DATE
377,the United States,GPE
378,Great Britain,GPE
379,1818,DATE
380,1826,DATE
381,Columbia River,LOC
382,the Rocky Mountains,LOC
383,Columbia,ORG
384,Great Britain,GPE
385,Columbia,ORG
386,"October, 1843",DATE
387,the United States,GPE
388,London,GPE
389,1818,DATE
390,1826,DATE
391,Washington,GPE
392,"the 23d of August, 1844",DATE
393,two,CARDINAL
394,the Oregon Territory,ORG
395,the Rocky Mountains,LOC
396,the Pacific Ocean,LOC
397,"the 26th of August, 1844",DATE
398,British,NORP
399,the Oregon Territory,ORG
400,the Rocky Mountains,LOC
401,the Columbia River,GPE
402,the United States,GPE
403,Great Britain,GPE
404,the United States,GPE
405,Columbia,ORG
406,Pacific,LOC
407,Bulfinchs Harbor,FAC
408,Hoods Canal,ORG
409,the United States,GPE
410,49,CARDINAL
411,Vancouvers Island,LOC
412,British,NORP
413,the American Government,ORG
414,1826,DATE
415,American,NORP
416,the day,DATE
417,British,NORP
418,Great Britain,GPE
419,British,NORP
420,the United States,GPE
421,British,NORP
422,the Oregon Territory,ORG
423,two,CARDINAL
424,Administrations,PERSON
425,49,CARDINAL
426,two,CARDINAL
427,Great Britain,GPE
428,Columbia,ORG
429,1818,DATE
430,1827,DATE
431,two,CARDINAL
432,British,NORP
433,the United States,GPE
434,Oregon,GPE
435,the British Government,ORG
436,49,CARDINAL
437,two,CARDINAL
438,Administrations,PERSON
439,Great Britain,GPE
440,the Columbia River,GPE
441,Great Britain,GPE
442,Quadra,GPE
443,Vancouvers Island,LOC
444,first,ORDINAL
445,the British Government,ORG
446,the United States,GPE
447,Oregon Territory,ORG
448,the United States,GPE
449,Congress,ORG
450,Oregon,GPE
451,Territory,PERSON
452,the convention of 1827,DATE
453,the United States,GPE
454,year,DATE
455,6th,ORDINAL
456,1827,DATE
457,Congress,ORG
458,Oregon,GPE
459,the United States,GPE
460,Congress,ORG
461,the British Parliament,ORG
462,British,NORP
463,Territory,PERSON
464,"July 2, 1821",DATE
465,North America,LOC
466,Great Britain,GPE
467,Territory,PERSON
468,the Province of Upper Canada,GPE
469,Oregon,GPE
470,Province,GPE
471,200,CARDINAL
472,Parliament,ORG
473,British,NORP
474,the Hudsons Bay Company,ORG
475,Indian,NORP
476,the Oregon Territory,LOC
477,British,NORP
478,British,NORP
479,British,NORP
480,Oregon,GPE
481,American,NORP
482,Territory,PERSON
483,Territory,PERSON
484,republican,NORP
485,American,NORP
486,Indian,NORP
487,the Rocky Mountains,LOC
488,Oregon,GPE
489,Indian,NORP
490,Territory,PERSON
491,Indian,NORP
492,the Rocky Mountains,LOC
493,Oregon,GPE
494,Indian,NORP
495,Missouri,GPE
496,the Rocky Mountains,LOC
497,Congress,ORG
498,American,NORP
499,British,NORP
500,British,NORP
501,several months,DATE
502,the Atlantic States,LOC
503,Oregon,GPE
504,Pacific,LOC
505,the United States,GPE
506,Congress,ORG
507,Congress,ORG
508,year,DATE
509,1827,DATE
510,Oregon,GPE
511,Oregon,GPE
512,the United States,GPE
513,Great Britain,GPE
514,Congress,ORG
515,year,DATE
516,Oregon,GPE
517,Congress,ORG
518,the end of the,DATE
519,year,DATE
520,Congress,ORG
521,Oregon,GPE
522,Oregon,GPE
523,North American,NORP
524,the United States,GPE
525,State,ORG
526,British,NORP
527,British,NORP
528,Columbia,ORG
529,49,CARDINAL
530,the United States,GPE
531,British,NORP
532,two-thirds,CARDINAL
533,Oregon Territory,ORG
534,Columbia,PRODUCT
535,Pacific,LOC
536,the United States,GPE
537,Congress,ORG
538,two,CARDINAL
539,States,GPE
540,Europe,LOC
541,The United States,GPE
542,European,NORP
543,North American,NORP
544,American,NORP
545,European,NORP
546,America,GPE
547,Europe,LOC
548,the United States,GPE
549,European,NORP
550,American,NORP
551,Europe,LOC
552,Europe,LOC
553,one,CARDINAL
554,North American,NORP
555,the United States,GPE
556,European,NORP
557,a quarter of a century ago,DATE
558,annual,DATE
559,one,CARDINAL
560,American,NORP
561,European,NORP
562,European,NORP
563,North America,LOC
564,Monroe,PERSON
565,North America,LOC
566,this day,DATE
567,European,NORP
568,European,NORP
569,European,NORP
570,North American,NORP
571,tenth,ORDINAL
572,the United States,GPE
573,Prussia,GPE
574,two,CARDINAL
575,Prussian,NORP
576,New Bedford,GPE
577,"June, 1844",DATE
578,Justice Story,PERSON
579,Prussian,NORP
580,Borussia,PERSON
581,Congress,ORG
582,The Prussian Government,ORG
583,the United States,GPE
584,Prussia,GPE
585,Congress,ORG
586,the Spanish Government,ORG
587,the United States,GPE
588,"December, 1831",DATE
589,American,NORP
590,"the 29th of April, 1832",DATE
591,Spain,GPE
592,Balearic,PRODUCT
593,5 cents,MONEY
594,Spanish,NORP
595,Spain,GPE
596,the United States,GPE
597,Congress,ORG
598,"the act of 13th July, 1832",DATE
599,two,CARDINAL
600,Spanish,NORP
601,Spain,GPE
602,American,NORP
603,Spain,GPE
604,Spanish,NORP
605,Spanish,NORP
606,the United States,GPE
607,"December, 1831",DATE
608,two,CARDINAL
609,The Spanish Government,ORG
610,Congress,ORG
611,Spain,GPE
612,Congress,ORG
613,1832,DATE
614,Spanish,NORP
615,the United States,GPE
616,Spanish,NORP
617,the United States,GPE
618,Cuba,GPE
619,Porto Rico,GPE
620,"the act of June 30, 1834",DATE
621,"the act of the 14th of July, 1832",DATE
622,1842,DATE
623,American,NORP
624,20 per cent,MONEY
625,the King of the Netherlands Java,WORK_OF_ART
626,European,NORP
627,Kingdom,GPE
628,the United States,GPE
629,Dutch,NORP
630,American,NORP
631,Netherlands,GPE
632,one,CARDINAL
633,Java,PERSON
634,Kingdom,GPE
635,Netherlands,GPE
636,Java,PERSON
637,Netherlands,GPE
638,Brazil,GPE
639,eighth,ORDINAL
640,1842,DATE
641,15 cents,MONEY
642,only 6 cents per gallon,MONEY
643,Portugal,GPE
644,the United States of America,GPE
645,Kingdom,GPE
646,Portugal,GPE
647,Congress,ORG
648,Treasury,ORG
649,"the 16th of July, 1844",DATE
650,Portugal,GPE
651,6 cents,MONEY
652,France,GPE
653,the United States,GPE
654,Portugal,GPE
655,French,NORP
656,15 cents,MONEY
657,Portugal,GPE
658,6 cents,MONEY
659,Congress,ORG
660,annual,DATE
661,December,DATE
662,the Texan Government,ORG
663,the United States,GPE
664,Texan,NORP
665,the United States,GPE
666,Bryarlys Landing,ORG
667,Red River,LOC
668,the United States,GPE
669,Texas,GPE
670,Texas,GPE
671,the United States,GPE
672,China,GPE
673,Senate,ORG
674,March,DATE
675,the United States,GPE
676,Columbus,GPE
677,Rio de Janeiro,LOC
678,the United States,GPE
679,the month of October,DATE
680,Biddle,PERSON
681,the East India Squadron,ORG
682,Columbus,GPE
683,the Emperor of China,ORG
684,the United States,GPE
685,South America,LOC
686,Governments,ORG
687,Mexico,GPE
688,Great Britain,GPE
689,Treasury,ORG
690,annual,DATE
691,Congress,ORG
692,the fiscal year ending on the 30th of June,DATE
693,"117,254,564",MONEY
694,"15,346,830",MONEY
695,"101,907,734",MONEY
696,the same year,DATE
697,"114,646,606",MONEY
698,"99,299,776",MONEY
699,Treasury,ORG
700,the same year,DATE
701,"29,769,133.56",MONEY
702,"27,528,122.70",MONEY
703,"2,077,022.30",MONEY
704,"163,998.56",MONEY
705,"29,968,206.98",MONEY
706,"8,588,157.62",MONEY
707,Treasury,ORG
708,the 1st of July last,DATE
709,"7,658,306.22",MONEY
710,the 1st of October,DATE
711,"17,075,445.52",MONEY
712,Treasury,ORG
713,"July 21, 1841",DATE
714,"April 15, 1842",DATE
715,"March 3, 1843",DATE
716,Mexico,GPE
717,Treasury,ORG
718,A few years ago,DATE
719,the Revolution and the War of 1812,EVENT
720,Great Britain,GPE
721,Treasury,ORG
722,Congress,ORG
723,Congress,ORG
724,Congress,ORG
725,Congress,ORG
726,1 per cent,MONEY
727,Treasury,ORG
728,1 per cent,MONEY
729,10 per cent,MONEY
730,20,CARDINAL
731,30 per cent,MONEY
732,31 per cent,MONEY
733,Congress,ORG
734,Congress,ORG
735,Congress,ORG
736,Congress,ORG
737,one,CARDINAL
738,yearly,DATE
739,1842,DATE
740,one,CARDINAL
741,1842,DATE
742,1 per cent,MONEY
743,more than 200,CARDINAL
744,1842,DATE
745,one,CARDINAL
746,Senate,ORG
747,two,CARDINAL
748,the House of Representatives,ORG
749,first,ORDINAL
750,Congress,ORG
751,1842,DATE
752,Congress,ORG
753,Congress,ORG
754,the United States,GPE
755,Treasury,ORG
756,Constitution,LAW
757,first,ORDINAL
758,Congress,ORG
759,Constitution,LAW
760,"the 2d of September, 1789",EVENT
761,the Treasury Department,ORG
762,Treasurer,PERSON
763,the United States,GPE
764,Treasury,ORG
765,Comptroller,ORG
766,State,ORG
767,Treasury,ORG
768,Constitution,LAW
769,three,CARDINAL
770,four,CARDINAL
771,State,ORG
772,first,ORDINAL
773,Treasury,ORG
774,Constitution,LAW
775,Treasury,ORG
776,Bank of the United States,ORG
777,State,ORG
778,a few years ago,DATE
779,millions,CARDINAL
780,Constitution,LAW
781,1837,DATE
782,Treasury,ORG
783,Constitution,LAW
784,Constitution,LAW
785,Treasury,ORG
786,thousands,CARDINAL
787,State,ORG
788,Treasury,ORG
789,the United States,GPE
790,States,GPE
791,Congress,ORG
792,Constitution,LAW
793,Treasury,ORG
794,Treasury,ORG
795,1.25,MONEY
796,the General Land Office,ORG
797,States,GPE
798,Territories,GPE
799,"39,105,577 acres",QUANTITY
800,more than twenty years,DATE
801,"49,638,644 acres",QUANTITY
802,more than fifteen years,DATE
803,"73,074,600 acres",QUANTITY
804,more than ten years,DATE
805,"106,176,961 acres",QUANTITY
806,more than five years,DATE
807,annually,DATE
808,1,MONEY
809,second,ORDINAL
810,third,ORDINAL
811,States,GPE
812,the United States,GPE
813,Indian,NORP
814,West,LOC
815,a few years,DATE
816,the United States,GPE
817,"More than 1,000,000 acres",QUANTITY
818,"the years 1841, 1842, 1843",DATE
819,1844,DATE
820,"6,354.74",MONEY
821,"26,111.11",MONEY
822,less than one-fourth,CARDINAL
823,the United States,GPE
824,the War Department,ORG
825,the General Land Office,ORG
826,Congress,ORG
827,Congress,ORG
828,Army,ORG
829,the past year,DATE
830,Indian,NORP
831,the past summer,DATE
832,Texas,GPE
833,more than half,CARDINAL
834,Army,ORG
835,Texas,GPE
836,Mexico,GPE
837,States,GPE
838,Texan,NORP
839,Texas,GPE
840,two,CARDINAL
841,State,ORG
842,New Orleans,GPE
843,Texas,GPE
844,the United States,GPE
845,Congress,ORG
846,Texan,NORP
847,the last summer,DATE
848,the First Regiment of Dragoons,ORG
849,Indian,NORP
850,the Hudsons Bay Company,ORG
851,the Rocky Mountains,LOC
852,Colorado,GPE
853,West,LOC
854,Indian,NORP
855,the United States,GPE
856,one,CARDINAL
857,the War Department,ORG
858,Fremont,PERSON
859,the Corps of Topographical Engineers,ORG
860,1842,DATE
861,Mississippi,LOC
862,the Rocky Mountains,LOC
863,Two,CARDINAL
864,third,ORDINAL
865,season,DATE
866,Congress,ORG
867,Indian,NORP
868,Mississippi,GPE
869,States,GPE
870,Territories,GPE
871,a few years ago,DATE
872,Cherokees,ORG
873,Congress,ORG
874,Congress,ORG
875,Navy,ORG
876,the past year,DATE
877,one,CARDINAL
878,the Gulf of Mexico,LOC
879,the summer,DATE
880,the year,DATE
881,the United States,GPE
882,second,ORDINAL
883,more than thirty years,DATE
884,annually,DATE
885,Navy,ORG
886,Navy,ORG
887,thirteen,CARDINAL
888,States,GPE
889,three,CARDINAL
890,Lakes,ORG
891,the Atlantic States,GPE
892,New Orleans,GPE
893,Mississippi,LOC
894,Lakes,FAC
895,Navy,ORG
896,Congress,ORG
897,the pass year,DATE
898,the year,DATE
899,"between $ 1,000,000 and $ 2,000,000",MONEY
900,3d,CARDINAL
901,Congress,ORG
902,Great Britain,GPE
903,Treasury,ORG
904,Congress,ORG
905,3d,CARDINAL
906,Department,ORG
907,Congress,ORG
908,Treasury,ORG
909,3d,CARDINAL
910,one,CARDINAL
911,Congress,ORG
912,Departments,ORG
913,the State Department,ORG
914,Department,ORG
915,State,ORG
916,Department,ORG
917,One,CARDINAL
918,the Patent Office,ORG
919,a few years,DATE
920,the State Department,ORG
921,State,ORG
922,the State Department,ORG
923,the Patent Office,ORG
924,Congress,ORG
925,Madison,PERSON
926,a few years,DATE
927,Congress,ORG
928,the United States,GPE
929,the District of Columbia,GPE
930,the National Legislature,ORG
931,the summer,DATE
932,years,DATE
933,the last hours,TIME
934,Andrew Jackson,PERSON
935,millions,CARDINAL
936,Senate,ORG
937,the 17th,DATE
938,annual,DATE
939,2d,CARDINAL
940,Congress,ORG
941,Oregon,GPE
942,two,CARDINAL
943,Houses of Congress,ORG
944,War,EVENT
945,Navy,ORG
946,the 29th of December,DATE
947,8th,ORDINAL
948,Congress,ORG
949,the Oregon Territory,ORG
950,the United States,GPE
951,Great Britain,GPE
952,European,NORP
953,North American,NORP
954,the United States,GPE
955,Crown,ORG
956,Parliament,ORG
957,Great Britain,GPE
958,Great Britain,GPE
959,two,CARDINAL
960,Treasury,ORG
961,Oregon,GPE
962,6th,ORDINAL
963,1827,DATE
964,American,NORP
965,Oregon,GPE
966,British,NORP
967,Territory,PERSON
968,Mexico,GPE
969,Congress,ORG
970,the United States,GPE
971,the United States,GPE
972,Mexico,GPE
973,the United States,GPE
974,Mexico,GPE
975,nearly two-thirds,CARDINAL
976,Army,ORG
977,Great Britain,GPE
978,Mexico,GPE
979,2d,CARDINAL
980,Cherokee,PRODUCT
981,Indians,NORP
982,Congress,ORG
983,Congress,ORG
984,War,ORG
985,Indian Affairs,ORG
986,the United States,GPE
987,Congress,ORG
988,Indian,NORP
989,the United States,GPE
990,Indian,NORP
991,Arkansas,GPE
992,daily,DATE
993,the United States,GPE
994,1835,DATE
995,the United States,GPE
996,Cherokee,PRODUCT
997,Army,ORG
998,Fort Gibson,FAC
999,Congress,ORG
1000,Indian,NORP
1001,the United States,GPE
1002,Indians,NORP
1003,Indians,NORP
1004,the United States,GPE
1005,Indian,NORP
1006,Indian,NORP
1007,Cherokees,ORG
1008,years,DATE
1009,Indian,NORP
1010,the United States,GPE
1011,Mississippi,GPE
1012,the year 1819,DATE
1013,the “Old Settlers,ORG
1014,1835,DATE
1015,about one-third,CARDINAL
1016,"20,000",CARDINAL
1017,"7,000,000 acres",QUANTITY
1018,the United States,GPE
1019,Congress,ORG
1020,one,CARDINAL
1021,Congress,ORG
1022,two,CARDINAL
1023,the United States,GPE
1024,Cherokee,PRODUCT
1025,North Carolina,GPE
1026,1835,DATE
1027,Mississippi,LOC
1028,West,LOC
1029,Congress,ORG
1030,the last few years,DATE
1031,the last few months,DATE
1032,Indian,NORP
1033,the United States,GPE
1034,the United States,GPE
1035,Mexico,GPE
1036,Congress,ORG
1037,two,CARDINAL
1038,"March, 1845",DATE
1039,the Mexican Government,ORG
1040,the United States,GPE
1041,Mexico,GPE
1042,September,DATE
1043,two,CARDINAL
1044,Congress,ORG
1045,Mexico,GPE
1046,more than twenty years,DATE
1047,Mexico,GPE
1048,the United States,GPE
1049,Mexico,GPE
1050,Mexican,NORP
1051,two,CARDINAL
1052,The Mexican Government,ORG
1053,September,DATE
1054,"the 13th of October, 1845",DATE
1055,Mexico,GPE
1056,the Mexican Government,ORG
1057,the United States,GPE
1058,two,CARDINAL
1059,Mexico,GPE
1060,Mexican,NORP
1061,the 15th of October,DATE
1062,Vera Cruz,GPE
1063,"the 10th of November, 1845",DATE
1064,John Slidell,PERSON
1065,Louisiana,GPE
1066,the United States,GPE
1067,Mexico,GPE
1068,Texas,GPE
1069,one,CARDINAL
1070,more than twenty years,DATE
1071,Slidell,PERSON
1072,Vera Cruz,GPE
1073,the 30th of November,DATE
1074,Texas,GPE
1075,the United States,GPE
1076,the 21st of December,DATE
1077,Slidell,PERSON
1078,Slidell,PERSON
1079,the 24th of December,DATE
1080,Mexican,NORP
1081,Five days,DATE
1082,Slidell,PERSON
1083,General Herrera,ORG
1084,the 30th of December,DATE
1085,Mexico,GPE
1086,Mexico,GPE
1087,Slidell,PERSON
1088,Slidell,PERSON
1089,Mexican,NORP
1090,under date of the 1st of March,DATE
1091,under date of the 12th of March,DATE
1092,the United States,GPE
1093,Slidell,PERSON
1094,Mexico,GPE
1095,October,DATE
1096,American,NORP
1097,the Mexican Government,ORG
1098,Congress,ORG
1099,Texas,GPE
1100,the Del Norte,LOC
1101,Texas,GPE
1102,Mexican,NORP
1103,Texas,GPE
1104,the Congress of the United States,ORG
1105,Union,GPE
1106,Corpus Christi,PRODUCT
1107,Mexico,GPE
1108,the Mexican Government,ORG
1109,Texas,GPE
1110,Congress,ORG
1111,Union,ORG
1112,Congress of Texas,ORG
1113,"December 19, 1836",DATE
1114,the Del Norte,LOC
1115,Congress,ORG
1116,Texas,GPE
1117,one,CARDINAL
1118,Congressional,NORP
1119,Congress,ORG
1120,"December 31, 1845",DATE
1121,Senate,ORG
1122,the 13th of January,DATE
1123,the Del Norte,FAC
1124,the State of Texas,GPE
1125,this quarter,DATE
1126,Brazos Santiago,ORG
1127,the Del Norte,FAC
1128,the Del Norte,PERSON
1129,Indian,NORP
1130,the Del Norte,FAC
1131,Mexico,GPE
1132,Mexican,NORP
1133,the United States,GPE
1134,Army,ORG
1135,Corpus Christi,PERSON
1136,the 28th of that month,DATE
1137,Matamoras,PERSON
1138,Point Isabel,FAC
1139,the Brazos Santiago,FAC
1140,30 miles,QUANTITY
1141,Mexican,NORP
1142,Matamoras,PERSON
1143,the 12th of April,DATE
1144,Ampudia,PERSON
1145,Taylor,PERSON
1146,twenty-four hours,TIME
1147,the Nueces River,LOC
1148,the 24th of April,DATE
1149,that day,DATE
1150,Mexican,NORP
1151,Taylor,PERSON
1152,63,CARDINAL
1153,American,NORP
1154,Mexican,NORP
1155,some 16,CARDINAL
1156,Mexico,GPE
1157,a long period of,DATE
1158,years,DATE
1159,Mexico,GPE
1160,Mexican,NORP
1161,Mexico,GPE
1162,Texas,GPE
1163,Texas,GPE
1164,the Del Norte,FAC
1165,Mexico,GPE
1166,the United States,GPE
1167,American,NORP
1168,American,NORP
1169,two,CARDINAL
1170,Mexico,GPE
1171,August,DATE
1172,Taylor,PERSON
1173,Texas,GPE
1174,the States of Louisiana,GPE
1175,Alabama,GPE
1176,Mississippi,GPE
1177,Tennessee,GPE
1178,Kentucky,GPE
1179,States,GPE
1180,January,DATE
1181,Texas,GPE
1182,Union of States,GPE
1183,Taylor,PERSON
1184,State,ORG
1185,the 2d day of March,DATE
1186,Mexican,NORP
1187,Taylor,PERSON
1188,Texas,GPE
1189,four,CARDINAL
1190,State,ORG
1191,two,CARDINAL
1192,two,CARDINAL
1193,Louisiana,GPE
1194,four,CARDINAL
1195,Congress,ORG
1196,Executive,ORG
1197,less than,CARDINAL
1198,Congress,ORG
1199,Mexico,GPE
1200,Mexico,GPE
1201,Mexico,GPE
1202,Mexico,GPE
1203,Mexican,NORP
1204,State,ORG
1205,War,EVENT
1206,the Del Norte,FAC
1207,the United States of America,GPE
1208,the United States,GPE
1209,this day,DATE
1210,the Republic of Mexico,GPE
1211,the United States,GPE
1212,James K. Polk,PERSON
1213,the United States of America,GPE
1214,the United States,GPE
1215,the United States,GPE
1216,Divine Providence,PERSON
1217,the United States,GPE
1218,Washington,GPE
1219,the 13th day of May,DATE
1220,JAMES K. POLK,PERSON
1221,JAMES BUCHANAN,PERSON
1222,State,ORG
1223,Senate,ORG
1224,the United States,GPE
1225,Senate,ORG
1226,State,ORG
1227,6th,ORDINAL
1228,Oregon,GPE
1229,Senate,ORG
1230,Senate,ORG
1231,Washington,PERSON
1232,Senate,ORG
1233,Senate,ORG
1234,Senate,ORG
1235,Senate,ORG
1236,Senate,ORG
1237,Congress,ORG
1238,Senate,ORG
1239,Executive,ORG
1240,1827,DATE
1241,Senate,ORG
1242,the British Government,ORG
1243,Senate,ORG
1244,the British Government,ORG
1245,Oregon,GPE
1246,Oregon,GPE
1247,Congress,ORG
1248,2d,CARDINAL
1249,Senate,ORG
1250,Senate,ORG
1251,State,ORG
1252,the United States,GPE
1253,London,GPE
1254,under date of the 28th of April,DATE
1255,Congress,ORG
1256,the Oregon Territory,ORG
1257,the British Government,ORG
1258,6th,ORDINAL
1259,1827,DATE
1260,State,ORG
1261,the 18th day,DATE
1262,the House of Representatives,ORG
1263,the House of Representatives,ORG
1264,"1,378,450",MONEY
1265,more than forty,CARDINAL
1266,the Federal Government,ORG
1267,Constitution,LAW
1268,the Federal Government,ORG
1269,States,GPE
1270,Treasury,ORG
1271,the Federal Government,ORG
1272,Constitution,LAW
1273,the Federal Government,ORG
1274,the Federal Government,ORG
1275,Constitution,LAW
1276,Madison,PERSON
1277,first,ORDINAL
1278,Constitution,LAW
1279,Congress,ORG
1280,Congress,ORG
1281,Constitution,LAW
1282,Congress,ORG
1283,Congress,ORG
1284,the Federal Constitution,LAW
1285,Constitution,LAW
1286,States,GPE
1287,one,CARDINAL
1288,republican,NORP
1289,the United States,GPE
1290,States,GPE
1291,the Federal Government,ORG
1292,the Federal Government,ORG
1293,States,GPE
1294,Constitution,LAW
1295,Constitution,LAW
1296,Congress,ORG
1297,States,GPE
1298,Treasury,ORG
1299,Congress,ORG
1300,Navy,ORG
1301,Congress,ORG
1302,Constitution,LAW
1303,Navy,ORG
1304,Administrations,PERSON
1305,Treasury,ORG
1306,Navy,ORG
1307,the Federal Government,ORG
1308,One,CARDINAL
1309,Congress,ORG
1310,the Wabash River,LOC
1311,Navy,ORG
1312,American,NORP
1313,Constitution,LAW
1314,more than twenty,CARDINAL
1315,Treasury,ORG
1316,first,ORDINAL
1317,one,CARDINAL
1318,Union,ORG
1319,the Federal Government,ORG
1320,Constitution,LAW
1321,the Federal Government,ORG
1322,the Federal Government,ORG
1323,the Federal Government,ORG
1324,States,GPE
1325,Treasury,ORG
1326,States,GPE
1327,Treasury,ORG
1328,States,GPE
1329,States,GPE
1330,Treasury,ORG
1331,States,GPE
1332,daily,DATE
1333,Constitution,LAW
1334,the Federal Government,ORG
1335,States,GPE
1336,year,DATE
1337,The Federal Constitution,ORG
