,ent,ent_label
0,the next few weeks,DATE
1,Democrat,NORP
2,third,ORDINAL
3,Today,DATE
4,37 cents,MONEY
5,17 million dollars,MONEY
6,28,CARDINAL
7,the last 34 years,DATE
8,three,CARDINAL
9,the last twelve months,DATE
10,half,CARDINAL
11,15 billion dollars,MONEY
12,27.3 billion dollars,MONEY
13,1939,DATE
14,45 cents,MONEY
15,South Vietnam,GPE
16,one,CARDINAL
17,American,NORP
18,two,CARDINAL
19,Cuban,NORP
20,Castro,PERSON
21,one,CARDINAL
22,Cuban,NORP
23,American,NORP
24,the “Great Society,EVENT
25,a few days ago,DATE
26,Republican,NORP
27,the 20th century,DATE
28,Fullbright,PERSON
29,Stanford University,ORG
30,Constitution,LAW
31,Clark,PERSON
32,Pennsylvania,GPE
33,America,GPE
34,the last 30 years,DATE
35,1955,DATE
36,One-fourth,CARDINAL
37,America,GPE
38,85 percent,PERCENT
39,Three-fourths,CARDINAL
40,21 percent,PERCENT
41,one-fourth,CARDINAL
42,the last three years,DATE
43,43 dollars,MONEY
44,Humphrey,PERSON
45,last week,DATE
46,Barry Goldwater,PERSON
47,5 million,CARDINAL
48,Democratic,NORP
49,Congress,ORG
50,Agriculture,ORG
51,2 million,CARDINAL
52,the Department of Agriculture,ORG
53,30,CARDINAL
54,the United States,GPE
55,66,CARDINAL
56,Billie Sol,PERSON
57,Cleveland,GPE
58,Ohio,GPE
59,a million,CARDINAL
60,only three years ago,DATE
61,thousands,CARDINAL
62,hundreds,CARDINAL
63,FHA,ORG
64,Federal Housing Authority,ORG
65,the Veterans Administration,ORG
66,"120,000",CARDINAL
67,three decades,DATE
68,the Area Redevelopment Agency,ORG
69,Rice County,GPE
70,Kansas,GPE
71,Rice County,GPE
72,Kansas,GPE
73,two hundred,CARDINAL
74,"14,000",CARDINAL
75,almost 30 years,DATE
76,each year,DATE
77,Each year,DATE
78,four years ago,DATE
79,17 million,CARDINAL
80,each night,TIME
81,9.3 million,CARDINAL
82,"less than 3,000 dollars",MONEY
83,10,CARDINAL
84,Depression,EVENT
85,45 billion dollars,MONEY
86,45 billion dollars,MONEY
87,9 million,CARDINAL
88,"4,600 dollars",MONEY
89,only about 600 dollars,MONEY
90,a Bobby Baker,PERSON
91,1 billion dollars,MONEY
92,45 billion,CARDINAL
93,one,CARDINAL
94,one,CARDINAL
95,CCC,ORG
96,Civilian Conservation Corps ],ORG
97,each year,DATE
98,"4,700 dollars",MONEY
99,Harvard,ORG
100,"2,700",CARDINAL
101,1,CARDINAL
102,Harvard,ORG
103,Los Angeles,GPE
104,six,CARDINAL
105,seventh,ORDINAL
106,250 dollars,MONEY
107,80 dollar,MONEY
108,330 dollars,MONEY
109,the Aid to Dependent Children Program,ORG
110,two,CARDINAL
111,Social Security,ORG
112,a hundred million,CARDINAL
113,the Supreme Court,ORG
114,Social Security,ORG
115,Robert Byers,PERSON
116,Social Security,ORG
117,298 billion dollars,MONEY
118,21 years of age,DATE
119,Social Security,ORG
120,220 dollars,MONEY
121,age 65,DATE
122,127,CARDINAL
123,Social Security,ORG
124,Barry Goldwater,PERSON
125,the non earning years,DATE
126,last week,DATE
127,France,GPE
128,Medicare,ORG
129,Barry Goldwater,PERSON
130,Social Security,ORG
131,45 cents,MONEY
132,American,NORP
133,two-thirds,CARDINAL
134,the General Assembly,ORG
135,less than 10 percent,PERCENT
136,about the millions,CARDINAL
137,Soviet,NORP
138,19,CARDINAL
139,107,CARDINAL
140,146 billion dollars,MONEY
141,2 million dollar,MONEY
142,Haile Selassie,PERSON
143,Kenya,GPE
144,the last six years,DATE
145,52,CARDINAL
146,7 billion dollars,MONEY
147,52,CARDINAL
148,two and a half million,DATE
149,one,CARDINAL
150,six,CARDINAL
151,thousands,CARDINAL
152,today,DATE
153,Chico County,GPE
154,Arkansas,GPE
155,James Wier,PERSON
156,"17,000 dollar",MONEY
157,1881,DATE
158,960 acre,QUANTITY
159,Last February 19th,DATE
160,the University of Minnesota,ORG
161,Norman Thomas,PERSON
162,six,CARDINAL
163,the Socialist Party,ORG
164,Barry Goldwater,PERSON
165,the United States,GPE
166,Democrat,NORP
167,Norman Thomas,PERSON
168,1936,DATE
169,Democrat,PERSON
170,Al Smith,PERSON
171,American,NORP
172,American,NORP
173,Party,ORG
174,the Party of Jefferson,ORG
175,Jackson,GPE
176,Cleveland,GPE
177,Marx,PERSON
178,Lenin,PERSON
179,Stalin,PERSON
180,Party,ORG
181,this day,DATE
182,Party,ORG
183,Party,ORG
184,Party,ORG
185,Democratic,NORP
186,two,CARDINAL
187,two,CARDINAL
188,50 percent,PERCENT
189,monthly,DATE
190,Mexico,GPE
191,the Rio Grande,LOC
192,the week before Christmas,DATE
193,the Korean War,EVENT
194,Los Angeles,GPE
195,Arizona,GPE
196,Christmas,DATE
197,Arizona,GPE
198,Barry Goldwater,PERSON
199,Every day in those weeks before Christmas,DATE
200,all day long,DATE
201,Arizona,GPE
202,second,ORDINAL
203,19-year-old,DATE
204,Alexander Hamilton,PERSON
205,only one,CARDINAL
206,the next second,DATE
207,Nikita Khrushchev,PERSON
208,the Cold War,EVENT
209,one,CARDINAL
210,Israel,GPE
211,Concord Bridge,FAC
212,Nazis,NORP
213,Barry Goldwater's,PERSON
214,Winston Churchill,PERSON
215,a thousand years,DATE
216,Barry Goldwater,PERSON
217,Ford,PERSON
218,Republicans,NORP
219,millions,CARDINAL
220,Democrats,NORP
221,tonight,TIME
222,these last few nights,DATE
223,the Republican party,ORG
224,American,NORP
225,the last 40 years,DATE
226,the other day,DATE
227,Los Angeles,GPE
228,the day,DATE
229,Pacific,LOC
230,the Santa Ynez Mountains,ORG
231,a hundred years from now,DATE
232,a hundred years,DATE
233,tonight,TIME
234,Democratic,NORP
235,a hundred years,DATE
236,1976,DATE
237,a hundred years later,DATE
238,tonight,TIME
239,a few years ago,DATE
240,evening,TIME
241,tonight,TIME
242,Republican,NORP
243,the United States,GPE
244,1,CARDINAL
245,Illinois,GPE
246,Iowa,GPE
247,the years,DATE
248,California,GPE
249,America,GPE
250,Democrat,NORP
251,Republican,NORP
252,America,GPE
253,four,CARDINAL
254,naïve,GPE
255,American,NORP
256,American,NORP
257,today,DATE
258,the United States,GPE
259,the America of,LOC
260,American,NORP
261,the United States,GPE
262,the next year,DATE
263,Tonight,TIME
264,today,DATE
265,American,NORP
266,American,NORP
267,the thirty four years,DATE
268,the end of,DATE
269,World War II,EVENT
270,448 billion dollars,MONEY
271,448 billion dollars,MONEY
272,10th,ORDINAL
273,the Bill of Rights,LAW
274,Constitution,LAW
275,10th,ORDINAL
276,Kemp,PERSON
277,one,CARDINAL
278,those days,DATE
279,tonight,TIME
280,Today,DATE
281,Last summer,DATE
282,hours,TIME
283,This winter,DATE
284,one,CARDINAL
285,almost three years,DATE
286,First,ORDINAL
287,OPEC,ORG
288,OPEC,ORG
289,years,DATE
290,the next two or three decades,DATE
291,first,ORDINAL
292,recent weeks,DATE
293,the decade,DATE
294,1980,DATE
295,the United States,GPE
296,the Soviet Union,GPE
297,the Soviet Union,GPE
298,the last forty years,DATE
299,the Soviet Union,GPE
300,the Second World War,EVENT
301,1970,DATE
302,Puerto Rico,GPE
303,Puerto Rico,GPE
304,Puerto Rico,GPE
305,three,CARDINAL
306,North American,NORP
307,three,CARDINAL
308,Canada,GPE
309,Mexico,GPE
310,the United States,GPE
311,North American,NORP
312,Mexico,GPE
313,Canada,GPE
314,today,DATE
315,three,CARDINAL
316,First,ORDINAL
317,Canadian,NORP
318,Mexican,NORP
319,the United States,GPE
320,three,CARDINAL
321,Canada,GPE
322,Mexico,GPE
323,North America,LOC
324,the United States,GPE
325,Canada,GPE
326,Mexico,GPE
327,Two hundred years ago,DATE
328,the next 100 years,DATE
329,North American,NORP
330,three,CARDINAL
331,today,DATE
332,recent months,DATE
333,Washington,GPE
334,Valley Forge,FAC
335,Tom Paine,PERSON
336,Americans,NORP
337,today,DATE
338,Americans,NORP
339,Americans,NORP
340,1630,DATE
341,John Winthrop,PERSON
342,Arbella,PERSON
343,Massachusetts,GPE
344,night,TIME
345,Chairman,PERSON
346,the United States,GPE
347,Detroit,GPE
348,Michigan,GPE
349,George Bush,PERSON
350,tonight,TIME
351,America,GPE
352,two,CARDINAL
353,50,CARDINAL
354,American,NORP
355,American,NORP
356,Americans,NORP
357,three,CARDINAL
358,Democratic Party,ORG
359,the White House,ORG
360,Congress,ORG
361,the United States,GPE
362,American,NORP
363,one,CARDINAL
364,American,NORP
365,one,CARDINAL
366,American,NORP
367,American,NORP
368,The United States of America,GPE
369,1976,DATE
370,Carter,PERSON
371,today,DATE
372,Carter,PERSON
373,Carter,PERSON
374,one,CARDINAL
375,one,CARDINAL
376,one,CARDINAL
377,Three hundred and sixty years ago,CARDINAL
378,1620,DATE
379,Plymouth,GPE
380,Massachusetts,GPE
381,A century and a half later,DATE
382,Four,CARDINAL
383,seven years later,DATE
384,Abraham Lincoln,PERSON
385,America,GPE
386,American,NORP
387,first,ORDINAL
388,Republican,NORP
389,four years,DATE
390,Lincoln,PERSON
391,these last three,DATE
392,a-half years,DATE
393,America,GPE
394,First,ORDINAL
395,one,CARDINAL
396,one,CARDINAL
397,one,CARDINAL
398,one,CARDINAL
399,one,CARDINAL
400,Carter,PERSON
401,the last few days,DATE
402,year,DATE
403,$ 60 billion,MONEY
404,America,GPE
405,Republican,NORP
406,American,NORP
407,thousands,CARDINAL
408,millions,CARDINAL
409,first,ORDINAL
410,today,DATE
411,today,DATE
412,four more years,DATE
413,American,NORP
414,the first week of November,DATE
415,next January 20th,DATE
416,Social Security,ORG
417,first,ORDINAL
418,American,NORP
419,Washington,GPE
420,Congress,ORG
421,American,NORP
422,American,NORP
423,January 20th,DATE
424,more than 200 years,DATE
425,millions,CARDINAL
426,American,NORP
427,American,NORP
428,next January,DATE
429,30 percent,PERCENT
430,a period of three years,DATE
431,10 percent,PERCENT
432,1981,DATE
433,Republicans,NORP
434,Congress,ORG
435,American,NORP
436,each fiscal year,DATE
437,Americans,NORP
438,first,ORDINAL
439,this century,DATE
440,Republicans,NORP
441,this election year,DATE
442,first,ORDINAL
443,Democratic,NORP
444,the Democratic Party,ORG
445,millions,CARDINAL
446,Americans,NORP
447,Millions,CARDINAL
448,America,GPE
449,America,GPE
450,Soviet,NORP
451,Cuba,GPE
452,just 90 miles,QUANTITY
453,Soviet,NORP
454,Afghanistan,GPE
455,the Middle East,LOC
456,America,GPE
457,the Soviet Union,GPE
458,European,NORP
459,East,LOC
460,more than 50,CARDINAL
461,Americans,NORP
462,over eight months,DATE
463,day,DATE
464,yesterday,DATE
465,tomorrow,DATE
466,Washington,GPE
467,Carter,PERSON
468,all week,DATE
469,1881.S. Nimitz,FAC
470,long months,DATE
471,the United Nations,ORG
472,Israel,GPE
473,Middle East,LOC
474,three decades,DATE
475,American,NORP
476,U.N.,ORG
477,America,GPE
478,four more years,DATE
479,American,NORP
480,the United States,GPE
481,three,CARDINAL
482,a-half years ago,DATE
483,today,DATE
484,the United States,GPE
485,one,CARDINAL
486,Four,CARDINAL
487,America,GPE
488,Europe,LOC
489,Asia,LOC
490,first,ORDINAL
491,the United States,GPE
492,one,CARDINAL
493,many months,DATE
494,thousands of miles,QUANTITY
495,Americans,NORP
496,thousands,CARDINAL
497,Democrats,NORP
498,Independents,NORP
499,Republicans,NORP
500,Tom Paine,PERSON
501,the darkest days,DATE
502,the American Revolution,EVENT
503,Nearly 150 years,DATE
504,Tom Paine,PERSON
505,American,NORP
506,the Great Depression,EVENT
507,Americans,NORP
508,today,DATE
509,Tonight,TIME
510,American,NORP
511,American,NORP
512,millions,CARDINAL
513,Earth,LOC
514,America,GPE
515,American,NORP
516,America,GPE
517,American,NORP
518,three long years,DATE
519,the United State,GPE
520,Cabinet,ORG
521,Franklin Delano Roosevelt,PERSON
522,the Democratic National Convention,ORG
523,July 1932,DATE
524,Americans,NORP
525,tonight,TIME
526,America,GPE
527,this July day,DATE
528,48 years later,DATE
529,1,CARDINAL
530,Christians,NORP
531,Southeast Asia,LOC
532,Cuba,GPE
533,Haiti,GPE
534,Africa,LOC
535,Afghanistan,GPE
536,1,CARDINAL
537,1,CARDINAL
538,America,GPE
539,Hatfield,PERSON
540,Chief Justice,PERSON
541,Bush,PERSON
542,Mondale,PERSON
543,Baker,PERSON
544,O'Neill,PERSON
545,Moomaw,PERSON
546,today,DATE
547,Constitution,LAW
548,almost two centuries,DATE
549,every-4-year,DATE
550,These United States,GPE
551,millions,CARDINAL
552,decades,DATE
553,today,DATE
554,tomorrow,DATE
555,today,DATE
556,several decades,DATE
557,days,DATE
558,weeks,DATE
559,months,DATE
560,Americans,NORP
561,Americans,NORP
562,Americans,NORP
563,Americans,NORP
564,Americans,NORP
565,America,GPE
566,Earth,LOC
567,the Federal Government,ORG
568,States,GPE
569,the Federal Government,ORG
570,States,GPE
571,the Federal Government,ORG
572,so many years,DATE
573,Earth,LOC
574,Earth,LOC
575,1,CARDINAL
576,Winston Churchill,PERSON
577,the days,DATE
578,first,ORDINAL
579,Joseph Warren,PERSON
580,the Massachusetts Congress,ORG
581,Americans,NORP
582,America,GPE
583,millions,CARDINAL
584,Americans,NORP
585,American,NORP
586,today,DATE
587,Americans,NORP
588,1,CARDINAL
589,tens of thousands,CARDINAL
590,this day,DATE
591,1,CARDINAL
592,each Inaugural Day,EVENT
593,future years,DATE
594,first,ORDINAL
595,this West Front,GPE
596,Capitol,FAC
597,George Washington,PERSON
598,America,GPE
599,Thomas Jefferson,PERSON
600,The Declaration of Independence,WORK_OF_ART
601,the Reflecting Pool,WORK_OF_ART
602,the Lincoln Memorial,ORG
603,America,GPE
604,Abraham Lincoln,PERSON
605,the Potomac River,LOC
606,Arlington National Cemetery,FAC
607,Stars of David,WORK_OF_ART
608,Belleau Wood,ORG
609,Argonne,GPE
610,Omaha Beach,GPE
611,Salerno,PERSON
612,Guadalcanal,GPE
613,the Chosin Reservoir,ORG
614,hundred,CARDINAL
615,Vietnam,GPE
616,one,CARDINAL
617,Martin Treptow,PERSON
618,1917,DATE
619,France,GPE
620,Rainbow Division,ORG
621,America,GPE
622,Martin Treptow,PERSON
623,so many thousands,CARDINAL
624,Americans,NORP
625,Yesterday,DATE
626,Treasury,ORG
627,Donald Regan,PERSON
628,Congress,ORG
629,$ 985 billion,MONEY
630,$ 50 billion,MONEY
631,American,NORP
632,American,NORP
633,moments,TIME
634,the Federal Government,ORG
635,Two days later,DATE
636,Yesterday,DATE
637,1881,DATE
638,Today,DATE
639,1,CARDINAL
640,two,CARDINAL
641,the Federal Government,ORG
642,First,ORDINAL
643,1,CARDINAL
644,the Council on Wage and Price Stability,ORG
645,the Council,ORG
646,1,CARDINAL
647,Congress,ORG
648,some $ 1 %,MONEY
649,second,ORDINAL
650,today,DATE
651,60 days,DATE
652,last-minute,TIME
653,the Federal Government,ORG
654,several decades,DATE
655,days,DATE
656,weeks,DATE
657,months,DATE
658,American,NORP
659,Helen,PERSON
660,Helen Thomas,PERSON
661,United Press International,ORG
662,Iran,GPE
663,the United States,GPE
664,Iran,GPE
665,1,CARDINAL
666,Iran,GPE
667,the United States,GPE
668,four,CARDINAL
669,Treasury,ORG
670,Monday,DATE
671,Americans,NORP
672,the United States,GPE
673,Walt,PERSON
674,Walter Rodgers,PERSON
675,Associated Press Radio,ORG
676,the SALT II,LAW
677,the Soviet Union,GPE
678,State,ORG
679,Haig,PERSON
680,the United States,GPE
681,the SALT II,EVENT
682,the Soviet Union,GPE
683,the United States,GPE
684,SALT,ORG
685,SALT,ORG
686,first,ORDINAL
687,Soviet,NORP
688,SALT,ORG
689,Sam,PERSON
690,Sam Donaldson,PERSON
691,ABC News,ORG
692,the Soviet Union,GPE
693,Kremlin,ORG
694,the cold war,EVENT
695,one,CARDINAL
696,the Soviet Union,GPE
697,the Soviet Union,GPE
698,Communist,NORP
699,one,CARDINAL
700,Socialist,NORP
701,Communist,NORP
702,American,NORP
703,Iran,GPE
704,American,NORP
705,Iran,GPE
706,Iran,GPE
707,three,CARDINAL
708,Americans,NORP
709,Vietnam,GPE
710,Iran,GPE
711,three,CARDINAL
712,1,CARDINAL
713,the Federal Government,ORG
714,Hispanics,NORP
715,1,CARDINAL
716,the United States,GPE
717,Cabinet,ORG
718,Lou,PERSON
719,Lou Cannon,PERSON
720,Washington Post,ORG
721,second,ORDINAL
722,first,ORDINAL
723,only one,CARDINAL
724,Americans,NORP
725,two,CARDINAL
726,Agriculture John Block,ORG
727,the National Security Council,ORG
728,next week,DATE
729,Cabinet,ORG
730,next week,DATE
731,one,CARDINAL
732,Americans,NORP
733,Atlanta,GPE
734,the Federal Government,ORG
735,Atlanta,GPE
736,17,CARDINAL
737,Just a few minutes,TIME
738,Atlanta,GPE
739,FBI,ORG
740,State,ORG
741,Jamaican,NORP
742,yesterday,DATE
743,Seaga,PERSON
744,Latin America,LOC
745,Caribbean,LOC
746,Carter,PERSON
747,Caribbean,LOC
748,Seaga,PERSON
749,Communist,NORP
750,Castro,PERSON
751,Mediterranean,LOC
752,the Western World,LOC
753,Seaga,PERSON
754,Caribbean,LOC
755,Mediterranean,LOC
756,Mediterranean,LOC
757,Caribbean,LOC
758,1,CARDINAL
759,Carter,PERSON
760,first,ORDINAL
761,several days,DATE
762,several days earlier,DATE
763,9 days,DATE
764,these 9 days,DATE
765,Cabinet,ORG
766,Hill,PERSON
767,Gary,PERSON
768,Gary Schuster,PERSON
769,Detroit News,ORG
770,one,CARDINAL
771,10-percent,PERCENT
772,each of 3 years,DATE
773,Iran,GPE
774,one,CARDINAL
775,American,NORP
776,Iran,GPE
777,the Departments of Energy and Education,ORG
778,Bell of Education,ORG
779,Jim Edwards,PERSON
780,Departments,ORG
781,Education,ORG
782,the Federal Government,ORG
783,the Department of Energy,ORG
784,Federal Government,ORG
785,1,CARDINAL
786,two,CARDINAL
787,the last couple of days,DATE
788,Agriculture,ORG
789,Cabinet,ORG
790,Cabinet,ORG
791,Cabinet,ORG
792,Iran,GPE
793,the Soviet Union,GPE
794,1881,DATE
795,the United States,GPE
796,the Persian Gulf,LOC
797,Iran,GPE
798,Iran,GPE
799,the Soviet Union,GPE
800,first,ORDINAL
801,Iran,GPE
802,Iran,GPE
803,Iran,GPE
804,Hispanics,NORP
805,Hispanic Americans,NORP
806,a hundred,CARDINAL
807,"1,700",CARDINAL
808,the White House,ORG
809,Hispanics,NORP
810,Paul Volcker,PERSON
811,the Federal Reserve Board,ORG
812,American,NORP
813,the Federal Reserve,ORG
814,two,CARDINAL
815,First,ORDINAL
816,Fed,ORG
817,second,ORDINAL
818,the Federal Reserve,ORG
819,1,CARDINAL
820,Volcker,PERSON
821,2,CARDINAL
822,years,DATE
823,World War I,EVENT
824,Fed,ORG
825,Fed,ORG
826,two,CARDINAL
827,one year,DATE
828,the next year,DATE
829,two,CARDINAL
830,Jesse Helms,PERSON
831,Reaganites,ORG
832,Bill Van Cleave,PERSON
833,the years,DATE
834,Terrel Bell,PERSON
835,Education,ORG
836,Frank Carlucci,PERSON
837,Defense,ORG
838,Van Cleave,PERSON
839,Thomas,PERSON
840,Speaker,PERSON
841,Congress,ORG
842,tonight,TIME
843,Congress,ORG
844,First,ORDINAL
845,the past few weeks,DATE
846,tonight,TIME
847,millions,CARDINAL
848,Americans,NORP
849,Peter Sweeney,PERSON
850,second,ORDINAL
851,the Riverside School,ORG
852,Rockville Centre,GPE
853,P.S.,GPE
854,two,CARDINAL
855,Tim McCarthy,PERSON
856,Tom Delahanty,PERSON
857,Jim Brady,PERSON
858,Americans,NORP
859,Speaker,PERSON
860,Baker,PERSON
861,Congress,ORG
862,half a year,DATE
863,this 6 months,DATE
864,almost 15 percent,PERCENT
865,these 6 months,DATE
866,America,GPE
867,almost 8 million,CARDINAL
868,hourly,TIME
869,today,DATE
870,6 months ago,DATE
871,"6,000",CARDINAL
872,Six months,DATE
873,American,NORP
874,Congress,ORG
875,the next few days,DATE
876,the last few months,DATE
877,less than 3 months,DATE
878,Congress,ORG
879,Tonight,TIME
880,the House of Representatives,ORG
881,The Senate Budget Committee,ORG
882,Pete Domenici,PERSON
883,today,DATE
884,Democrats,NORP
885,Republicans,NORP
886,Senate,ORG
887,the House of Representatives,ORG
888,House,ORG
889,two,CARDINAL
890,One,CARDINAL
891,the House Budget Committee,ORG
892,Congressmen Phil Gramm,PERSON
893,Texas,GPE
894,Del Latta,ORG
895,Ohio,GPE
896,second,ORDINAL
897,millions,CARDINAL
898,the House Budget Committee,ORG
899,two,CARDINAL
900,the next 3 years,DATE
901,$ 141 billion,MONEY
902,$ 14 billion,MONEY
903,America,GPE
904,third,ORDINAL
905,quarter,CARDINAL
906,a trillion dollars,MONEY
907,12 percent,PERCENT
908,each year,DATE
909,1984,DATE
910,American,NORP
911,First,ORDINAL
912,1982,DATE
913,this coming year,DATE
914,1,CARDINAL
915,the House Budget Committee,ORG
916,more than 80 percent,PERCENT
917,more than half,CARDINAL
918,3-year,DATE
919,Tonight,TIME
920,the past weeks,DATE
921,1984,DATE
922,only one,CARDINAL
923,some 80 years ago,DATE
924,Teddy Roosevelt,PERSON
925,Congress,ORG
926,American,NORP
927,Congress,ORG
928,a little earlier,DATE
929,Just two weeks ago,DATE
930,millions,CARDINAL
931,Americans,NORP
932,John Young,PERSON
933,Bob Crippen,PERSON
934,Columbia,ORG
935,almost 6 years ago,DATE
936,the years,DATE
937,122-foot,QUANTITY
938,170 miles,QUANTITY
939,Earth,LOC
940,98 tons,QUANTITY
941,Carl Sandburg,PERSON
942,first,ORDINAL
943,Americans,NORP
944,first,ORDINAL
945,Carl Sandburg,PERSON
946,Hesburgh,PERSON
947,today,DATE
948,almost 50 years,DATE
949,first,ORDINAL
950,today,DATE
951,Orr,PERSON
952,Bowen,PERSON
953,Lugar,PERSON
954,Quayle,PERSON
955,Representative Hiler,PERSON
956,Notre Dame,FAC
957,1981,DATE
958,this day,DATE
959,Pat O'Brien,PERSON
960,Pat,PERSON
961,a few weeks ago,DATE
962,age 6,DATE
963,Ireland,GPE
964,America,GPE
965,Ireland,GPE
966,Ballyporeen,PERSON
967,Illinois,GPE
968,three,CARDINAL
969,Notre Dame,FAC
970,Knute Rockne,PERSON
971,first,ORDINAL
972,Notre Dame,FAC
973,2 years,DATE
974,A number of years later,DATE
975,Pat O'Brien,PERSON
976,Hollywood,GPE
977,Knute Rockne,PERSON
978,George Gipp,PERSON
979,Hollywood,GPE
980,Pat O'Brien,PERSON
981,Knute Rockne,PERSON
982,Gipper,ORG
983,one,CARDINAL
984,Hollywood,GPE
985,1 the fifth,CARDINAL
986,the United States,GPE
987,Notre Dame,FAC
988,1,CARDINAL
989,1,CARDINAL
990,today,DATE
991,14,DATE
992,21,DATE
993,7 years,DATE
994,18,CARDINAL
995,1981,DATE
996,these years,DATE
997,today,DATE
998,this day,DATE
999,the last 4 years,DATE
1000,Winston Churchill,PERSON
1001,Battle of Britain,WORK_OF_ART
1002,World War II,EVENT
1003,1,CARDINAL
1004,Pat,PERSON
1005,Notre Dame,FAC
1006,America,GPE
1007,First,ORDINAL
1008,Knute Rockne,PERSON
1009,America,GPE
1010,Norway,GPE
1011,the few years,DATE
1012,American,NORP
1013,Notre Dame,FAC
1014,this day,DATE
1015,American,NORP
1016,Win one,WORK_OF_ART
1017,Gipper,ORG
1018,Gipp,ORG
1019,8 years,DATE
1020,George Gipp,PERSON
1021,one,CARDINAL
1022,George Gipp,PERSON
1023,Notre Dame,FAC
1024,one,CARDINAL
1025,Gipper,ORG
1026,56,CARDINAL
1027,Sixteen,CARDINAL
1028,first,ORDINAL
1029,a few years,DATE
1030,a few years,DATE
1031,its third century,DATE
1032,A few years ago,DATE
1033,Earth,LOC
1034,24 hours,TIME
1035,365 days,DATE
1036,years,DATE
1037,the United States,GPE
1038,31/2 seconds before midnight,TIME
1039,December 31st,DATE
1040,seconds,TIME
1041,more than half,CARDINAL
1042,Americans,NORP
1043,3 1/2 seconds,TIME
1044,State,ORG
1045,many years ago,DATE
1046,recent years,DATE
1047,Thirty-four,CARDINAL
1048,almost 80,CARDINAL
1049,over 439,CARDINAL
1050,the years,DATE
1051,Notre Dame,FAC
1052,today,DATE
1053,another year,DATE
1054,America,GPE
1055,millions,CARDINAL
1056,today,DATE
1057,George Bush,PERSON
1058,hundreds,CARDINAL
1059,billions and billions of dollars,MONEY
1060,The years ahead,DATE
1061,William Faulkner,PERSON
1062,a Nobel Prize,WORK_OF_ART
1063,Faulkner,PERSON
1064,John Paul II,PERSON
1065,John Paul II,PERSON
1066,last year's,DATE
1067,West,LOC
1068,America,GPE
1069,a Supreme Being,ORG
1070,a thousand years,DATE
1071,Americans,NORP
1072,the American Nation,ORG
1073,A few years ago,DATE
1074,Australian,NORP
1075,John Gorton,PERSON
1076,the United States,GPE
1077,West,LOC
1078,today,DATE
1079,the years,DATE
1080,one,CARDINAL
1081,America,GPE
1082,Chairwoman Margaret,PERSON
1083,Bush Wilson,PERSON
1084,year,DATE
1085,a year ago,DATE
1086,California,GPE
1087,Air Force One,PRODUCT
1088,California,GPE
1089,Florida,GPE
1090,1,CARDINAL
1091,Cobb,PERSON
1092,Kelly Alexander,PERSON
1093,Benjamin Hooks,PERSON
1094,1,CARDINAL
1095,NAACP,ORG
1096,72rd,ORDINAL
1097,annual,DATE
1098,today,DATE
1099,last Tuesday,DATE
1100,Ben Hooks,PERSON
1101,Margaret Bush Wilson,PERSON
1102,the Oval Office,ORG
1103,American,NORP
1104,America,GPE
1105,America,GPE
1106,Americans,NORP
1107,Atlanta,GPE
1108,Congress,ORG
1109,Peter Sweeney,PERSON
1110,Atlanta,GPE
1111,the United States,GPE
1112,FBI,ORG
1113,Jackson,PERSON
1114,Bush,PERSON
1115,over $ 4 million,MONEY
1116,Atlanta,GPE
1117,National Government,ORG
1118,Voting Rights Act,WORK_OF_ART
1119,the Constitution of the United States,LAW
1120,the months ahead,DATE
1121,the Federal Government,ORG
1122,1,CARDINAL
1123,three,CARDINAL
1124,fourth,ORDINAL
1125,America,GPE
1126,one,CARDINAL
1127,the Federal Government,ORG
1128,America,GPE
1129,1,CARDINAL
1130,Flagstaff,ORG
1131,Arizona,GPE
1132,Ithaca,GPE
1133,New York,GPE
1134,Dixon,PERSON
1135,Illinois,GPE
1136,State,ORG
1137,American,NORP
1138,first,ORDINAL
1139,first,ORDINAL
1140,first,ORDINAL
1141,Americans,NORP
1142,America,GPE
1143,two,CARDINAL
1144,America,GPE
1145,1938,DATE
1146,Langston Hughes,ORG
1147,Let America Be America Again,WORK_OF_ART
1148,America,GPE
1149,America,GPE
1150,America,GPE
1151,America,GPE
1152,last November's,DATE
1153,America,GPE
1154,American,NORP
1155,Americans,NORP
1156,1881,DATE
1157,43 percent,PERCENT
1158,1979,DATE
1159,"under $ 10,000",MONEY
1160,Harriet Tubman,PERSON
1161,first,ORDINAL
1162,Harriet Tubman's,PERSON
1163,American,NORP
1164,Washington,GPE
1165,Washington,GPE
1166,the years,DATE
1167,Americans,NORP
1168,billions of dollars,MONEY
1169,118 years ago,DATE
1170,today,DATE
1171,John F. Kennedy,PERSON
1172,John Kennedy,PERSON
1173,House,ORG
1174,last Friday,DATE
1175,almost 8 million,CARDINAL
1176,1960,DATE
1177,nearly 50 percent,PERCENT
1178,1970,DATE
1179,only 6 percent,PERCENT
1180,1960,DATE
1181,10.7 percent,PERCENT
1182,6.4 percent,PERCENT
1183,1970,DATE
1184,6.4 percent,PERCENT
1185,11.3 percent,PERCENT
1186,1960,DATE
1187,1970,DATE
1188,1969,DATE
1189,5 percent,PERCENT
1190,1969 to 1979,DATE
1191,nearly 3 million,CARDINAL
1192,1986,DATE
1193,Congress,ORG
1194,the other day,DATE
1195,the Oval Office,FAC
1196,a year or two ago,DATE
1197,$ 140 billion,MONEY
